"Vertical Axis: Sent/Received Requests/s","Horizontal Axis: Time since start of test [s] (time values are fractions of a day)"
"11.380429356245","2.27140007786985",""
"16.6905380432429","2.82481371878651",""
"22.0610446299739","4.09645208190824",""
"27.3753569238548","4.89245430666929",""
"32.6845079472391","6.02733694233732",""
"38.0240723332155","6.92941183549162",""
"43.3286291972862","7.72921540282215",""
"48.639839420932","9.03749823463926",""
"53.9721330504296","9.93945117762156",""
"59.2876186777928","10.7233987435536",""
"64.5997773460035","11.8595992372163",""
"69.9129056905277","12.6102851403502",""
"74.9727524028892","13.439162337382",""
"80.2828163914687","14.5007844234856",""
"85.6082337280297","15.3978712186984",""
"90.9102422235228","16.2202904595624",""
"96.2353304679785","17.2767280340576",""
"101.564600249473","17.8261025346635",""
"106.89897263479","18.7463693931542",""
"112.219070859565","19.5485358867986",""
"117.532562099373","19.3846448881971",""
"122.600528838162","19.5344914254114",""
"127.684822791724","20.258490124805",""
"132.748035015623","18.960317480023",""
"138.100656647702","20.737526557382",""
"143.436475306219","25.4881505977398",""
"148.761302344292","26.4797638941732",""
"153.84060180833","27.5628484775751",""
"158.91901708178","27.1740151839339",""
"163.996762158319","27.9651306923697",""
"169.339788157433","28.6355664392046",""
"174.672731590188","27.7519401692191",""
"180.022552307626","28.7863450825501",""
"185.35323176549","28.3266280199262",""
"190.697474399679","29.5645583968498",""
"196.076844962139","28.4420217995971",""
"201.421500497968","28.4396548817743",""
"206.753841619535","29.4433014995171",""
"212.1236400157","28.678949357157",""
"217.460588985472","29.2302175893867",""
"222.542415865704","29.3201999427617",""
"227.8758859017","28.6867962627103",""
"232.957505493017","28.7310307140817",""
"238.324230034823","29.8133756742633",""
"243.669164656402","29.1865458469115",""
"249.012737373046","28.0711390075994",""
"254.091047046482","29.1435908077097",""
"259.183304302642","27.8855108084353",""
"264.52929576245","28.245493252682",""
"269.861489937967","28.8812035916329",""
"275.18940563675","28.3414036918141",""
"280.533860309062","29.002061399664",""
"285.872178447261","27.5367930017742",""
"291.220690897865","28.2324025575463",""
"296.565848732171","28.8111546561027",""
"301.653905454464","27.9085276122328",""
"306.986660036401","28.8781745827188",""
"312.315445119422","29.4626580733913",""
"317.383158474052","27.2315903888779",""
"322.720626783572","28.477953631186",""
"327.801919238339","28.7328804366053",""
"332.863836884297","27.8550883831813",""
"337.944483167553","28.3428820531758",""
"343.064157874814","28.3221490005338",""
"348.404187683071","27.9024966235686",""
"353.48538571243","28.5365207508758",""
"358.552906025766","27.8245631744123",""
"363.898125599762","28.4366568423271",""
"369.229925311737","27.9455680639568",""
"374.58068581342","29.3416571878655",""
"379.656520870669","27.778715600289",""
"384.993475427743","27.7312030398903",""
"390.322718948917","28.3342545486799",""
"395.413227658823","28.4843877372158",""
"400.760046598101","28.4285072138617",""
"406.126263812859","27.5812245987657",""
"411.204451124375","28.1596885459658",""
"416.286645649098","28.7277820342457",""
"421.631862988173","28.4366642734728",""
"426.958594737599","28.9108281383868",""
"432.294234323077","27.9254551291076",""
"437.622691152088","28.7137873845337",""
"442.972941812437","28.9706446048931",""
"448.303261168668","28.3285416907756",""
"453.638805490642","28.3008209684543",""
"458.966233417934","29.6578732616575",""
"464.31756913239","28.2172865769701",""
"469.653309009944","28.1123473448178",""
"474.982889724811","28.8953645381993",""
"480.295857434395","28.2328411763917",""
"485.624108930046","30.0281213869135",""
"490.703103606743","28.7462889592584",""
"496.07623818111","27.9170834180614",""
"501.417047976768","27.8984245759127",""
"506.745717123266","27.9619830272225",""
"512.109357194839","28.1525155791359",""
"517.465092071758","28.5677212883179",""
"522.807948216882","26.2035642004612",""
"528.155170280022","28.6129833795918",""
"533.243890773827","28.6910915979667",""
"538.331291546831","28.3052545671582",""
"543.677953482915","29.55118076582",""
"549.047253491715","27.3779017794776",""
"554.141121287761","28.8582631606398",""
"559.202801752737","28.2515228918083",""
"564.27338167281","27.8075039006141",""
"569.356875245317","27.7368641192418",""
"574.432963686726","28.565336722791",""
"579.516338249694","28.3276733435751",""
"584.847859434649","39.2008627046626",""
"590.182030397718","59.0532903101328",""
"595.541921110085","46.2696531857587",""
